source_run_id,run_mode,domain,profile,metric,contrast,classification,n_paired,mean_difference,median_difference,ci_lo_bootstrap,ci_hi_bootstrap,p_signflip_two_sided,p_sign_exact_two_sided,paired_rank_biserial,context_q,context_family_m
29848592010,phase1_v2_pbrs_only,training,lab2,mean_first_goal_presentations,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab3,auc_goal,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab3,auc_reward,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab3,episodes_to_threshold,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab3,mean_first_goal_presentations,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,benchmark,lab1,goal_rate,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab2,goal_rate,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab3,goal_rate,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab1,avg_steps,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab2,avg_steps,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab3,avg_steps,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab1,avg_dev,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab2,avg_dev,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab3,avg_dev,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab1,avg_policy_energy,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab2,avg_policy_energy,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab3,avg_policy_energy,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab1,avg_legacy_wallclock_energy,ql_true_minus_ql_false,registered_control,20,0.005000000000000027,0.0,-0.09499999999999997,0.10375000000000005,0.9429798126220703,1.0,0.03333333333333333,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab2,avg_legacy_wallclock_energy,ql_true_minus_ql_false,registered_control,20,-0.020625000000000338,-0.03125,-0.13812500000000014,0.08874999999999984,0.7455863952636719,0.6476058959960938,-0.08947368421052632,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab3,avg_legacy_wallclock_energy,ql_true_minus_ql_false,registered_control,20,0.025625000000000054,0.03125,-0.08875000000000002,0.14187499999999992,0.6888904571533203,0.8238029479980469,0.1619047619047619,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab1,avg_wasted,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab2,avg_wasted,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab3,avg_wasted,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab1,avg_cycling,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab2,avg_cycling,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab3,avg_cycling,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab1,avg_redundant,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab2,avg_redundant,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848592010,phase1_v2_pbrs_only,benchmark,lab3,avg_redundant,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848587274,phase1_v2_redundancy_only,training,lab1,auc_goal,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848587274,phase1_v2_redundancy_only,training,lab1,auc_reward,ql_true_minus_ql_false,registered_descriptive,20,0.0013333333333328313,0.0,-8.333333333467862e-05,0.0030166666666673336,0.123046875,0.34375,0.5454545454545454,0.2953125,12
29848587274,phase1_v2_redundancy_only,training,lab1,episodes_to_threshold,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848587274,phase1_v2_redundancy_only,training,lab1,mean_first_goal_presentations,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848587274,phase1_v2_redundancy_only,training,lab2,auc_goal,ql_true_minus_ql_false,registered_primary_member,20,0.002583333333333315,0.0020000000000000018,0.0014999999999999955,0.003833333333333322,0.000102996826171875,0.0025768280029296875,0.9142857142857143,0.00061798095703125,12
