StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,SetSpotlightCD=OFF,SetSpotlightCD=ON,SetZ3Blinds=OFF,SetZ3Blinds=ON,SetZ3Light=OFF,SetZ3Light=ON,SetZ4Blinds=OFF,SetZ4Blinds=ON,SetZ4Light=OFF,SetZ4Light=ON,DO_NOTHING
261583,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261584,-1.49,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,-0.08,0.00,15.78,0.00,0.00,0.00,-0.10,0.00,0.00,0.00
261585,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,-0.16
261586,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00
261587,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261588,0.00,0.00,0.00,0.00,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,-2.59,0.00,0.00,0.00,0.00,0.00,0.00
261589,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261590,0.00,0.00,0.00,2.32,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,1.43,-0.08,0.00
261592,-1.49,0.00,5.23,0.16,2.16,0.00,0.00,0.36,0.58,0.00,3.60,0.64,0.73,22.58,-2.59,0.43,5.38,0.01,1.16,0.00,1.88
261593,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261594,-0.07,-0.07,0.00,0.00,0.00,0.00,0.00,-0.06,-0.04,-0.07,0.00,0.00,-0.95,0.00,0.00,0.00,0.00,-0.07,0.00,-0.10,-0.07
261595,0.00,-0.06,0.00,0.00,1.29,0.16,-0.10,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00
261596,0.00,0.00,0.00,0.00,2.62,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00
261597,-1.47,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.16,3.73,0.00,0.00,0.00,0.22,0.07,0.00,0.00
261598,-1.44,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,0.00,0.00,0.00
261599,0.00,-0.10,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,-0.02
261600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,3.72,0.00,-0.08,0.00,0.00,0.00
261603,-0.04,0.00,-0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.86,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261604,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261605,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.46,0.00,0.00,0.00,0.00,0.00,-1.24,0.00,0.00,0.00,0.00,0.17,0.00
261606,0.00,0.00,0.00,0.18,0.00,0.00,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,-0.07,0.00,0.00,0.00
261607,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.16
261608,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,-2.59,0.00,0.00,0.00,0.00,0.00,-0.02
261609,-1.34,0.00,-1.22,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261610,-0.10,0.00,1.15,0.00,19.67,0.24,0.11,1.24,2.79,0.47,2.04,0.46,0.00,4.59,0.00,2.70,0.69,0.00,-0.08,0.96,1.04
261611,0.20,0.00,0.00,0.00,0.00,0.21,0.31,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.07,0.00,0.16,0.00,0.00,0.00
261612,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00
261613,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261614,0.00,0.00,0.00,0.19,0.00,5.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06
261615,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.08,0.00,0.04,0.00,3.06,0.32,0.00,0.00,0.00,-0.10,0.00,0.00,0.00
261616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00
261617,0.00,0.00,-0.18,0.26,0.44,0.28,0.00,0.00,0.29,0.00,0.00,0.00,0.23,0.34,-2.59,12.43,0.00,0.00,0.00,-0.10,0.00
261618,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,1.91,0.00,0.00,-0.08
261620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00
261622,1.62,2.00,0.00,3.05,0.00,0.16,-0.05,1.88,-0.17,0.00,1.83,2.51,18.10,0.00,2.19,0.54,-0.10,0.92,0.00,0.32,1.26
261624,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261625,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,-0.07,0.00,0.00,0.00,0.98,0.00,0.00,0.00,-0.04,0.00,-0.07,0.00
261626,0.00,0.27,0.00,0.29,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.03,0.00,0.00,0.00,0.00,0.00,-0.10,14.09,0.00,0.00
261627,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00
261628,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,-2.59,0.00,0.00,-0.10,0.00,0.00,0.00
261629,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.22,3.89,0.00,0.00,0.00,0.29,-0.10
261630,0.00,0.00,0.00,0.00,1.47,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00
261633,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00
261635,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
261640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,4.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261647,1.57,2.16,1.89,0.44,0.00,0.31,0.74,-0.06,0.00,0.00,1.91,1.02,0.00,19.88,1.73,0.30,2.75,0.00,1.57,-0.10,1.67
261648,1.48,0.00,0.00,0.00,0.00,4.37,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261652,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261654,3.26,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00
261656,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261657,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00
261658,0.00,0.00,0.00,0.00,0.00,0.00,5.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261659,0.53,0.11,0.00,0.00,0.00,6.31,0.00,0.04,0.00,-0.02,0.13,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261661,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261663,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00
261664,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261667,0.00,-0.10,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261671,0.00,-0.13,0.16,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,-0.10,-0.10,-0.08,0.00,0.00
261674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261675,2.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.68,0.00,-0.10,6.64,22.84,0.31,0.00,0.01,-0.05,0.52,-0.03,1.40
261678,-0.10,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.58,0.00,0.29,0.00,0.00,0.00,0.00,0.16,22.10,0.00,0.53,0.00,0.00
261679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,1.94,0.00,0.00,0.00,0.00,0.00
261680,0.00,0.00,0.00,0.00,5.63,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261682,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00
261683,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.90,0.00
261686,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261687,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.65,0.00,-0.10,0.00,0.00,0.00,-0.10
261690,-0.10,0.00,0.00,0.00,10.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261691,0.00,0.00,0.00,1.24,0.00,0.00,0.00,0.20,0.00,0.00,0.13,0.00,0.00,7.21,0.00,0.00,0.39,-0.14,0.23,0.00,0.00
261693,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,-0.99,0.00,3.72,0.00,0.00,0.01,0.00,0.00,0.00
261694,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261695,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,-0.10,0.00,0.00,0.23,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00
261696,1.47,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261705,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
261706,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,-0.10,0.00,0.00,0.00,0.00
261710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.00,0.00,2.37,0.00,0.00,0.00,0.00
261711,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00
261712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,-0.10
261715,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,-0.08
261717,0.00,-0.02,0.00,8.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261718,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.75,0.00,0.00,0.00,0.00,0.00
261721,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,5.35,0.00,0.52,0.00,-0.08,0.00,0.00,0.00
261722,0.00,-0.10,4.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261725,0.00,0.00,1.65,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00
261726,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,-0.10
261728,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00
261730,0.00,0.00,0.00,0.31,0.16,4.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,-0.10,0.00,0.00,0.00
261731,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,4.10,0.00,0.00,0.00,0.00,0.00
261733,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.77,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00
261734,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.28,0.00,0.00,0.00,0.00,-0.02,0.00
261735,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261737,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00
261738,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,-0.10
261739,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,-0.10,0.45,0.00,0.00
261742,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00
261743,0.31,-0.08,0.00,0.79,0.00,0.00,0.00,0.06,0.00,0.00,-0.10,-0.08,0.00,0.00,6.97,0.00,-0.10,0.00,0.00,0.00,0.22
261746,0.00,0.00,0.00,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261747,0.19,0.00,0.17,0.00,0.82,2.09,0.00,1.28,0.00,-0.11,2.01,2.03,17.10,0.00,0.00,0.71,1.50,0.00,0.00,0.00,3.38
261749,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00,0.00,0.00,0.00,17.20,0.57,0.00,1.28,-1.47,0.00,1.00
261750,0.00,-0.06,0.00,0.81,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00
261751,-0.04,0.00,0.00,2.30,0.00,0.00,-0.07,0.39,0.00,-0.10,2.03,0.00,1.51,0.00,16.84,0.35,0.00,0.00,-0.10,0.00,0.00
261752,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261754,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.19,0.00,0.00,0.00
261755,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261757,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261758,0.00,0.00,0.16,3.89,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,-0.10,-0.08
261759,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,10.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261763,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261767,0.00,0.00,0.38,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.11,0.00,0.00,0.00,0.00,0.00
261771,0.00,1.45,18.91,0.00,0.31,0.65,3.49,0.00,0.39,-0.08,4.10,0.00,1.45,1.03,0.31,0.00,4.12,-0.10,1.59,0.00,0.00
261775,0.00,0.00,0.00,0.00,0.00,1.31,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,-0.08
261776,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00
261777,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,1.78,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00
261780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,-0.10,0.00,0.00,0.00
261781,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.57,0.00
261783,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00
261784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.14,-0.08
261785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,-0.10,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261786,0.00,0.00,0.16,0.00,0.00,1.97,0.00,0.00,0.09,0.05,0.00,-0.08,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00
261788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00
261789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.18,0.00,0.00,0.00,0.00,0.00
261790,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.29,-0.01,0.01,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261791,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00
261795,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,-0.10,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261798,0.00,0.00,0.00,4.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00
261802,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,-0.10
261803,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261806,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.93,0.00,0.00,0.00,0.00,0.00,0.00,-0.01
261807,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,-0.10,0.00,-0.08,10.34,0.00
261810,1.92,1.31,0.00,20.37,0.16,1.23,2.62,1.35,0.00,-0.11,2.92,-0.04,1.90,0.00,0.16,2.58,-0.08,0.34,1.21,-0.16,1.22
261811,0.00,0.00,0.00,0.98,0.16,0.00,0.00,0.00,-0.04,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00
261814,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,6.18,0.00,0.00,0.00,0.00
261815,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,1.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261817,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261818,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.31,-0.10,0.00,0.00,0.00,0.00
261819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.00,-0.10,0.00,0.00,0.00,0.00
261822,1.56,1.64,0.44,0.44,0.00,17.47,0.00,1.21,1.08,-0.16,0.82,0.24,1.07,0.44,0.00,2.19,-0.10,0.00,0.00,0.28,2.91
261823,0.14,0.00,0.17,1.79,0.31,16.47,0.48,0.00,1.08,0.12,0.96,2.29,0.37,1.21,0.31,0.00,-0.13,0.00,0.96,0.02,0.00
261824,0.00,0.00,0.00,0.00,0.00,2.29,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,-1.22,0.00,0.00,0.00,0.00,0.00,0.00
261825,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.38,0.00,0.00,0.00,0.00,1.45,0.00,0.00
261826,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
261827,0.16,0.38,0.63,3.06,0.08,20.22,1.74,0.00,0.00,0.00,0.00,-0.08,0.80,0.00,0.00,0.00,0.00,0.16,5.23,4.24,2.33
261828,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.00,0.00,0.00
261829,1.79,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,4.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
