StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,SetSpotlightCD=OFF,SetSpotlightCD=ON,SetZ3Blinds=OFF,SetZ3Blinds=ON,SetZ3Light=OFF,SetZ3Light=ON,SetZ4Blinds=OFF,SetZ4Blinds=ON,SetZ4Light=OFF,SetZ4Light=ON,DO_NOTHING
261554,0.00,0.00,0.00,1.05,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00
261555,0.28,0.00,-1.15,0.29,4.25,0.29,0.00,0.55,0.00,0.00,0.70,0.00,0.11,0.00,0.37,0.00,0.10,0.00,0.00,0.00,0.11
261557,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261558,2.85,1.57,0.27,9.96,2.80,0.42,0.10,2.32,0.59,1.58,1.88,2.54,0.65,0.47,0.10,0.79,0.28,1.32,0.00,0.00,0.10
261559,0.00,0.00,-1.30,0.00,0.00,8.36,0.14,0.32,0.00,0.00,0.26,0.00,0.00,0.00,0.16,0.00,0.00,0.10,0.00,0.20,0.00
261561,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261562,0.00,0.95,0.10,0.50,0.00,0.23,0.18,0.00,0.10,0.65,0.00,0.52,0.00,0.83,0.10,6.62,0.24,0.14,0.00,0.00,0.00
261563,0.00,0.00,0.00,0.00,0.00,5.92,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261566,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.11,0.10,0.00,0.00,0.40,0.33,0.00,0.21,0.14,0.00,0.00,0.00
261567,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.33,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00
261568,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.05,0.00,0.00,0.10,0.00,4.81,-0.97,0.00,0.00,0.10,0.00,0.00,0.00
261572,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261573,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00
261574,-1.27,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.11
261575,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00
261576,-1.27,0.56,8.26,0.11,0.16,0.15,0.17,0.00,0.11,0.00,0.63,0.70,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261577,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261578,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261579,0.00,0.00,0.00,0.00,0.11,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261580,0.00,0.00,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261581,0.00,0.17,0.00,0.11,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261582,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.14,0.11,0.21,0.00,0.00,0.00,1.58,0.00,0.00,0.00,0.00,0.10,0.17,0.00
261583,0.00,0.00,0.00,0.00,0.00,0.22,0.10,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00
261584,0.00,0.10,8.66,0.00,0.88,0.00,0.11,0.43,-1.27,0.00,0.51,0.11,0.58,0.11,-4.38,0.00,0.00,0.00,-2.42,0.00,0.15
261587,0.00,0.00,0.59,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
261589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.10,0.00,0.00,0.00
261590,-1.27,0.11,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.10,0.11,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00
261591,-1.30,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261592,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,-1.27,0.00,0.00,0.00,0.00,0.00,0.10
261593,0.00,0.10,0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00
261594,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.39,0.83,0.00,0.00,0.00,6.04,0.00,0.19,0.00,0.57,0.77
261595,-2.19,0.11,0.00,0.00,0.00,0.28,0.00,0.74,-2.42,0.00,0.00,0.76,-3.23,8.58,-0.58,0.00,0.65,0.22,0.00,0.83,0.43
261596,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00
261597,0.00,0.00,0.00,0.00,3.11,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00
261598,0.00,0.00,0.00,0.00,1.49,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.35,0.40,0.00,0.14,0.00
261599,0.00,0.00,0.00,0.00,0.00,1.08,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261600,0.00,0.10,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261604,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
261605,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.12,0.00,0.10,0.87,0.00,0.00,0.11,0.00,0.10
261608,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00
261610,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.11,0.00,0.00,0.00,5.69,0.00,0.00,0.00,0.14,0.00,0.00
261611,0.00,0.10,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.10,0.00,0.00
261613,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.11,0.00
261614,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261615,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00
261617,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.10,0.00,0.00,0.00
261618,-1.27,0.00,0.00,0.00,0.30,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261619,0.00,0.47,0.00,0.00,0.45,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.45,0.00
261620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
261621,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00
261622,0.00,0.17,1.67,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261623,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00
261625,0.00,0.10,0.27,0.58,0.33,0.16,0.00,0.55,0.10,0.00,0.00,0.38,0.00,8.36,0.00,0.74,0.84,0.00,0.10,0.00,0.44
261626,0.00,0.67,0.55,0.00,9.10,0.20,0.00,0.00,0.00,0.00,1.73,0.27,0.19,2.02,0.16,1.29,0.83,0.10,0.00,1.19,0.00
261627,0.00,0.00,-1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00
261628,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261630,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261633,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11
261639,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.10,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261643,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00
261645,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261646,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00
261647,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.19,0.00,0.00,0.44,0.00,7.11,0.00,0.53,0.31,0.00,0.00,0.99,0.00,0.28
261651,0.00,0.00,0.00,0.00,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261654,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00
261655,0.00,0.00,0.00,0.00,-1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261657,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261659,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.42,0.00,0.10,0.00,0.13,0.15,0.00,0.20,3.23,0.73,0.10,0.34,0.00,0.00
261660,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261661,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00
261663,0.00,0.00,0.00,1.72,-1.27,0.17,0.00,0.00,0.10,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261665,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00
261667,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261674,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00
261675,0.19,0.93,0.10,1.29,0.00,9.52,1.59,0.19,0.66,0.44,0.00,2.01,0.00,0.00,0.64,0.13,0.80,0.18,0.00,0.36,0.00
261678,0.00,0.12,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.05,0.00,0.00,0.00,0.00,0.00
261679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.34,0.00,0.00,0.00,0.00,0.00
261680,0.00,0.00,0.00,0.00,5.07,0.13,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.14,0.00,0.36,0.00,0.00,0.00,0.00
261683,0.22,0.51,-1.27,0.20,-1.65,0.00,0.10,0.00,0.10,0.34,8.23,0.00,0.00,0.00,0.00,0.33,0.51,0.12,0.12,0.00,0.60
261686,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00
261690,0.10,0.00,0.00,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261691,0.18,0.00,0.00,0.00,0.00,0.00,0.11,0.53,0.53,0.00,0.11,0.00,5.18,0.00,0.00,0.00,0.00,0.12,0.19,0.00,0.00
261694,0.10,0.00,0.00,0.12,2.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261695,0.00,0.00,1.63,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.19,0.20,0.00,0.13,0.00,0.00,0.00,0.20,0.00,0.00
261696,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261698,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
261704,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261706,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261707,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.16,0.00,0.00,0.00,0.00
261710,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
261711,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.10,0.11,0.00,0.00,0.00
261712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00
261715,0.00,0.12,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00
261717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261718,0.00,0.10,1.05,0.00,0.00,0.14,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00
261719,0.11,0.00,0.00,0.54,-1.27,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261720,0.00,0.00,0.00,0.00,0.20,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
261722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00
261723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.11,0.00
261724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00
261725,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10
261726,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.10,0.00
261731,0.00,0.00,0.20,0.31,0.15,0.00,0.00,0.15,0.71,0.13,0.48,0.00,0.31,0.00,0.00,6.37,0.31,0.00,0.26,0.52,0.00
261733,0.11,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.10,0.00,0.12,0.00,0.00,1.05,0.00,0.00,0.23,0.00,0.00,0.00
261734,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.10,0.00,0.00,0.30,0.12,0.00,0.10,3.45,0.00,0.00,0.00,0.00,0.00,0.00
261737,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261738,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.36,0.00,0.00,0.00,0.00,0.00
261739,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.14,0.28,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.11,0.00
261741,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.10,0.00,0.00,0.00,0.00
261742,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
261743,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00
261745,0.00,0.00,0.11,1.41,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00
261746,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.13,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261747,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.98,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.10,0.00,0.00
261751,0.00,0.10,0.58,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.11
261754,0.00,0.00,0.00,0.00,0.00,3.17,0.00,0.00,0.00,0.20,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00
261755,0.00,0.00,0.00,0.00,0.22,0.39,0.00,0.11,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00
261757,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261758,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
261759,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261767,0.72,2.19,0.54,0.10,0.92,0.72,1.46,0.40,0.13,0.00,0.65,0.78,0.00,0.31,0.00,9.00,0.00,0.76,0.00,0.10,0.24
261768,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261771,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.15,0.00,0.00,5.49,0.27,0.11,0.00,0.11,0.00,0.00,0.10,0.31
261773,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
261775,0.00,0.00,0.26,0.00,0.00,0.24,0.11,0.37,0.12,0.00,0.00,0.00,0.00,0.00,0.00,2.90,0.00,0.10,0.00,0.00,0.00
261779,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261781,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
261783,0.00,0.10,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.11,0.12,0.00,3.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.00,0.00
261786,0.00,0.11,0.50,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261787,0.00,0.00,0.00,0.00,-1.27,0.00,0.23,0.00,0.00,0.00,0.21,0.12,0.00,0.11,3.21,0.00,0.00,0.00,0.00,0.15,0.00
261790,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261791,0.23,0.00,0.00,8.52,0.00,0.21,0.31,0.00,0.77,0.00,1.04,1.50,0.26,1.02,0.00,0.00,0.42,0.00,0.00,0.11,0.67
261795,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
261797,0.00,0.00,0.00,0.00,-1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261798,0.00,0.00,0.10,0.00,5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.36
261799,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.10,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261801,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.11,0.00,0.00
261802,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.00,0.00,0.00,0.00,0.00
261803,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.00,0.00,0.00,0.00,0.00
261805,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.11
261806,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,3.04,0.00,0.00,0.00,0.00,0.11,0.33,0.00,0.00
261807,1.16,0.00,0.26,0.00,0.11,9.42,1.44,0.16,0.17,0.00,1.28,0.66,0.11,0.47,0.14,0.00,0.42,0.56,0.00,0.10,0.00
261808,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.11,0.00,0.10
261810,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.22
261811,0.00,0.34,0.10,0.00,-0.96,0.55,0.00,0.11,0.00,0.00,0.48,0.18,0.00,0.14,0.00,4.48,0.15,0.00,0.10,0.00,0.00
261814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00
261815,0.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261816,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.10
261818,0.00,0.72,0.20,0.00,0.00,1.43,0.29,1.90,0.00,0.38,0.00,2.31,1.29,0.00,0.24,8.93,0.75,0.58,1.28,0.10,0.00
261819,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261822,0.35,1.73,0.23,0.43,0.00,8.85,0.13,0.40,1.20,0.81,0.74,0.00,0.10,0.00,0.59,0.39,1.18,0.00,0.42,0.21,0.00
261823,0.00,0.52,8.51,0.42,0.97,0.00,0.00,0.44,0.00,0.00,0.40,1.56,0.00,0.00,0.14,0.12,0.00,0.91,0.22,0.20,0.00
