StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,SetSpotlightCD=OFF,SetSpotlightCD=ON,SetZ3Blinds=OFF,SetZ3Blinds=ON,SetZ3Light=OFF,SetZ3Light=ON,SetZ4Blinds=OFF,SetZ4Blinds=ON,SetZ4Light=OFF,SetZ4Light=ON,DO_NOTHING
261426,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261427,0.69,0.00,-1.22,0.00,18.00,0.71,0.06,0.00,0.50,0.00,0.00,0.00,0.00,1.11,1.06,0.00,0.00,1.36,1.00,-0.14,1.88
261430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261431,-0.04,0.87,0.00,0.92,0.00,0.00,0.20,1.67,0.00,2.62,2.40,2.30,18.66,0.16,0.23,0.16,0.52,0.00,1.37,0.48,-0.10
261434,-0.10,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,10.36,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,-0.08
261435,0.00,-0.16,0.00,0.00,0.00,0.17,0.00,0.00,0.53,0.00,0.00,0.00,0.70,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261438,0.41,0.19,0.17,18.02,0.00,0.00,-0.13,1.03,1.53,0.00,2.04,0.00,1.09,1.60,1.39,0.57,1.95,1.40,0.00,0.16,0.70
261439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00
261447,-0.08,-0.10,0.00,0.00,0.81,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00
261450,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261451,0.00,-0.08,2.13,0.00,0.00,0.00,-0.08,0.00,-0.08,-0.10,0.00,0.06,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00
261454,0.00,0.82,3.27,0.00,17.91,0.00,0.00,0.00,0.00,-0.08,0.99,0.00,-1.22,1.34,1.79,0.48,-0.13,1.25,-0.14,-0.08,-0.08
261455,-0.05,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00
261459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,-1.44,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,-0.10
261462,0.00,0.00,0.82,0.00,0.00,0.00,-1.23,0.00,-1.47,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,-0.07
261463,-0.08,0.00,0.00,0.00,0.73,12.18,-0.16,0.08,-0.08,0.00,0.00,0.14,0.63,0.16,0.27,0.00,0.00,-0.04,0.00,0.00,0.00
261466,0.00,0.00,0.00,0.00,0.00,0.00,-1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261467,0.02,1.43,17.43,0.21,1.07,0.00,-0.10,1.65,0.17,0.00,1.47,0.00,0.17,1.08,0.00,0.00,-0.11,-0.08,0.39,0.43,-0.06
261469,0.00,0.00,0.00,0.00,0.00,0.00,2.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261470,-1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261471,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00
261475,0.00,0.00,-2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261478,0.37,1.64,-2.20,0.00,18.55,0.60,2.04,0.12,1.45,0.22,0.29,0.00,0.00,0.00,3.36,0.16,0.00,0.00,-0.15,1.00,1.33
261479,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.28,0.75,0.08,0.01,0.00,0.00,1.00,0.00,8.78,-0.10,0.00,0.00,0.00,-0.10
261482,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.46,0.00,0.00
261483,0.23,0.23,-1.05,0.00,17.98,0.00,1.07,-0.04,0.00,0.59,0.00,1.83,0.00,0.74,0.00,0.38,0.17,0.00,-0.04,1.07,0.79
261486,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,-0.10,0.00,0.00,0.00,11.74,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00
261487,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261491,0.00,0.00,0.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.23,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
261494,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.66,0.00,0.00,0.00,0.00,0.00
261495,0.00,0.00,0.00,0.00,6.04,0.00,-0.08,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.23,-0.08,0.00,0.00,0.00,0.00
261497,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261498,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261499,0.00,0.00,0.00,0.00,0.18,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00
261502,0.00,0.29,0.00,4.03,0.99,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.29,1.33,0.00,0.00,0.00,0.00,0.22
261503,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,-0.02,0.00,0.31,2.60,0.00,0.00,0.00,0.00,0.00,0.00
261510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261515,0.00,0.00,0.00,0.36,0.00,0.00,-0.10,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261518,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.04
261519,0.13,0.09,0.00,0.00,3.42,0.33,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261522,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00
261523,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00
261526,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00
261531,0.00,0.75,7.81,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.26,0.00,0.03,0.41,0.00
261534,-1.47,0.00,0.00,0.00,0.00,0.00,-0.10,0.23,0.69,0.00,15.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261535,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00
261539,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261542,0.00,0.45,0.00,7.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.41,-0.02,0.00
261543,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
261546,-0.01,0.00,0.00,0.00,0.00,0.00,0.08,0.00,13.51,0.00,0.00,0.41,0.00,0.00,0.00,1.95,0.04,0.00,0.00,0.00,0.00
261547,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.13,-0.08,0.00,0.00,0.02,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00
261550,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261551,0.00,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
261554,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261555,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.00,0.00,0.00,0.00
261557,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,-0.01
261558,2.82,2.66,1.26,1.54,1.51,0.31,0.00,3.34,0.50,0.00,1.50,1.41,20.09,0.87,1.03,0.51,-0.10,1.56,4.56,1.92,3.50
261559,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00
261561,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,-0.10,0.00,0.00,0.00,0.00
261562,0.00,0.00,0.00,0.00,0.56,0.43,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.44,0.55,6.58,0.00,0.03,0.36,0.00,0.00
261563,0.00,0.95,0.00,17.40,1.40,0.89,0.00,0.98,-0.10,0.00,0.00,0.58,0.00,0.42,1.03,0.00,1.36,-0.10,0.84,0.00,0.00
261566,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.31,3.55,0.00,0.00,0.16,0.00
261567,0.00,0.01,0.00,4.78,0.26,0.00,-0.06,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00
261568,3.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261573,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261574,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,-1.47,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,-0.10,0.00
261575,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261576,0.00,0.00,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261577,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261579,0.00,0.00,0.00,0.71,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00
261580,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,-0.10,0.00,0.00,0.00,-0.10
261581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261582,0.00,0.14,0.00,0.00,3.40,0.36,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00
261583,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00
261584,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.22,0.00,0.00
261585,0.00,-0.08,0.00,0.00,0.00,0.29,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,-1.22,0.00,0.00,0.00,0.00,0.00,0.00
261587,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261590,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261593,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261594,0.00,0.09,0.00,0.17,10.78,0.00,-1.47,0.00,0.00,0.00,1.01,0.74,0.00,0.26,0.00,0.80,0.22,0.00,0.00,0.00,1.12
261595,0.26,-0.06,0.00,0.00,7.33,0.00,-0.12,0.00,0.00,0.00,0.20,0.00,0.16,0.00,0.00,0.45,0.00,0.00,0.00,0.35,0.00
261596,-1.02,0.04,0.54,0.00,0.29,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,6.99,0.00,0.00,-1.22,0.00,0.00
261598,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261599,1.80,2.27,0.00,0.16,0.00,0.19,0.00,0.38,-0.08,0.00,0.00,-0.06,0.00,0.00,0.17,16.87,0.65,1.44,0.00,0.93,0.00
261600,0.00,0.00,0.00,0.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.17,0.00,0.00
261603,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261605,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261606,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,1.72,0.00,0.00,0.00,0.00,0.00,0.00
261607,0.00,0.94,0.00,0.00,0.00,0.00,0.00,-0.14,-0.04,0.00,0.03,0.00,0.00,13.20,0.23,0.43,0.00,0.40,-0.10,0.39,0.00
261608,0.00,-0.10,0.00,0.00,0.00,0.16,-0.08,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.49,0.00,-0.10,0.00,0.00,0.00
261610,0.00,0.00,0.00,19.56,2.12,0.26,0.00,0.00,7.68,0.00,1.34,0.00,0.00,1.14,0.00,0.00,0.21,0.00,2.07,0.00,0.00
261611,0.00,0.00,0.00,0.00,0.00,1.14,0.00,-0.08,-0.04,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,-0.07
261612,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
261613,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261614,0.38,0.38,0.00,0.80,0.21,14.16,0.06,1.58,-0.07,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.00,0.00,0.00,0.00,0.00
261615,0.00,0.22,0.00,0.00,0.00,0.00,0.52,0.00,-0.08,-0.08,0.24,0.00,13.19,0.00,1.12,0.00,-0.14,0.00,-0.11,0.88,-0.03
261617,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261619,-0.08,-0.08,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,2.78,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00
261621,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261622,0.00,0.00,0.00,0.00,0.17,0.00,0.00,-0.08,-0.10,0.00,0.05,0.44,0.00,15.01,0.00,0.00,-1.47,0.00,0.00,0.00,0.00
261623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00
261625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.59,0.00,0.00,0.00,0.00,0.00,0.00
261626,1.42,0.00,-0.01,20.14,3.17,1.14,0.00,1.67,0.00,1.88,1.93,0.00,0.00,1.96,0.16,0.00,2.51,3.31,1.27,0.00,1.67
261627,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00
261628,0.00,-0.10,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.42,0.00,0.00
261630,1.31,0.58,-0.69,2.86,18.74,1.27,0.09,0.26,0.06,2.62,1.69,0.94,0.00,1.83,0.28,5.42,5.08,2.62,0.11,1.51,1.57
261631,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00
261647,0.74,0.00,0.00,0.64,0.00,0.00,0.00,-0.08,1.40,-0.10,0.00,1.36,19.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.29
261651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261658,0.00,0.00,0.00,0.00,0.00,0.00,9.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00
261661,0.00,0.00,0.00,0.00,0.00,1.78,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261663,0.00,0.00,0.00,0.00,0.00,0.00,3.63,-0.08,-0.08,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00
261667,-0.08,0.00,0.00,0.51,0.00,3.89,0.05,0.00,-0.08,0.00,0.00,0.00,0.45,0.16,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
261670,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261671,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.09,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.00
261674,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261675,-0.08,0.00,27.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261678,0.00,0.00,1.45,0.00,0.00,0.00,0.43,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,11.14,0.00,0.00,0.00,0.00,0.07
261679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261683,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261686,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00
261687,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261690,-0.10,0.00,0.00,0.00,5.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00
261694,-0.10,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261703,0.00,0.00,2.30,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261715,1.42,1.34,18.74,0.43,0.17,4.07,1.45,0.00,1.39,-0.08,1.54,1.11,0.00,0.66,4.16,0.00,1.19,0.00,-0.15,0.27,1.39
261719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.31,0.65,0.00,0.00,0.00,0.00,-0.10,0.00
261722,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.16,0.00,0.00,0.00,3.25,0.00,0.00,0.00,0.00,0.00,0.01
261723,-0.06,0.00,0.00,0.00,0.00,3.14,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,-0.10,0.00,0.00,0.00
261726,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261727,0.00,-0.08,0.00,0.00,0.00,3.26,0.00,-0.08,-0.08,0.00,-0.10,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01
261731,0.00,-0.04,0.00,0.00,0.16,4.78,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00
261734,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
261735,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,-0.08,0.00,0.00,0.00,4.79,0.16,0.01,0.00,0.00,0.09,0.00
261738,-0.04,0.00,0.00,0.98,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00
261739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,-0.10
261743,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261746,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00
261747,-0.08,-0.10,11.52,0.00,0.00,0.00,-0.10,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08
261750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,-0.10,0.00,-0.10
261751,0.00,0.00,0.00,0.00,0.00,2.28,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261753,0.00,0.00,-0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261754,0.50,0.86,0.16,18.54,1.40,2.98,-0.08,1.48,0.00,-0.08,0.98,1.26,0.16,0.34,0.00,0.32,1.38,0.01,0.23,0.46,0.00
261755,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261758,0.00,0.00,-1.22,7.93,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261767,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,-0.10,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00
261771,-0.10,0.00,0.00,0.00,13.43,0.00,0.00,-0.10,0.00,-0.04,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261774,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,4.06,0.00,0.04,0.00,0.00
261775,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.48,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00
261778,0.00,0.00,0.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261779,0.00,0.00,8.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.37,0.46,0.00,-0.16,0.23,0.00,-0.10
