StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
552,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00
553,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
554,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
555,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
556,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,0.00
557,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,0.00
558,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,0.00
559,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,0.00
560,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
561,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
562,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
563,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
564,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00
565,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00
566,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00
567,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00
568,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
569,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
570,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
571,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
572,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00
573,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00
574,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00
575,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00
576,-100.00,22.50,-100.00,30.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
577,-100.00,22.50,-100.00,30.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
578,-100.00,22.50,-100.00,30.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
579,-100.00,22.50,-100.00,30.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
580,0.00,-100.00,-100.00,30.00,-100.00,-100.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00
581,0.00,-100.00,-100.00,30.00,-100.00,22.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
582,0.00,-100.00,-100.00,30.00,-100.00,22.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
583,0.00,-100.00,-100.00,30.00,-100.00,22.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
584,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
585,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
586,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
587,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
588,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00
589,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
590,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
591,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
592,-100.00,22.50,-100.00,30.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
593,-100.00,22.50,-100.00,30.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
594,-100.00,22.50,-100.00,30.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
595,-100.00,22.50,-100.00,30.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
596,0.00,-100.00,-100.00,30.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
597,0.00,-100.00,-100.00,30.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
598,0.00,-100.00,-100.00,30.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
599,0.00,-100.00,-100.00,30.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
600,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
601,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
602,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
603,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
604,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
605,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
606,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
607,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
608,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
609,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
610,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
611,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
612,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00
613,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
614,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
615,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
616,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
617,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
618,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
619,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
620,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00
621,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
622,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
623,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00
624,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
625,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
626,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
627,-100.00,22.50,-100.00,30.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
628,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
629,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
630,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
631,0.00,-100.00,-100.00,30.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
632,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
633,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
634,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
635,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
636,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
637,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
638,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
639,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
640,-100.00,22.50,-100.00,30.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00
641,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
642,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
643,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
644,0.00,-100.00,-100.00,30.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00
645,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
646,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
647,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
648,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00
649,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
650,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
651,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
652,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00
653,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
654,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
655,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
656,-100.00,22.50,-100.00,30.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
657,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
658,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
659,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
660,0.00,-100.00,-100.00,30.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
661,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
662,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
663,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
664,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
665,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
666,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
667,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
668,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
669,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
670,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
671,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
672,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00
673,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
674,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
675,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
676,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00
677,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
678,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
679,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
680,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00
681,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
682,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
683,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
684,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00
685,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
686,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
687,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00
688,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
689,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
690,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
691,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
692,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
693,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
694,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
695,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
696,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
697,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
698,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
699,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
700,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
701,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
702,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
703,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00
704,-100.00,22.50,-100.00,30.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
705,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
706,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
707,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
708,0.00,-100.00,-100.00,30.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
709,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
710,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
711,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
712,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
713,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
714,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
715,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
716,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
717,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
718,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
719,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
720,-100.00,22.50,-100.00,30.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
721,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
722,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
723,-100.00,22.50,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
724,0.00,-100.00,-100.00,30.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
725,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
726,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
727,0.00,-100.00,-100.00,30.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
728,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
729,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
730,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
731,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
732,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
733,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
734,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
735,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
736,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
737,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
738,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
739,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
740,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
741,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
742,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
743,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
744,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
745,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
746,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
747,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
748,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
749,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
750,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
751,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00
752,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
753,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
754,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
755,-100.00,22.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
756,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
757,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
758,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
759,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
760,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
761,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
762,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
763,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
764,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
765,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
766,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
767,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
768,-100.00,22.50,-100.00,-15.00,-100.00,-125.00,-100.00,-125.00,-100.00,-100.00,-100.00,0.00,0.00
769,-100.00,22.50,-100.00,-15.00,-100.00,-2.50,-100.00,-125.00,-100.00,0.00,-100.00,0.00,0.00
770,-100.00,22.50,-100.00,-15.00,-100.00,-2.50,-100.00,-125.00,-100.00,0.00,-100.00,0.00,0.00
771,-100.00,22.50,-100.00,-15.00,-100.00,-2.50,-100.00,-125.00,-100.00,0.00,-100.00,0.00,0.00
772,0.00,-100.00,-100.00,-15.00,-100.00,-125.00,-100.00,-2.50,-100.00,-100.00,-100.00,0.00,0.00
773,0.00,-100.00,-100.00,-15.00,-100.00,-2.50,-100.00,-2.50,-100.00,0.00,-100.00,0.00,0.00
774,0.00,-100.00,-100.00,-15.00,-100.00,-2.50,-100.00,-2.50,-100.00,0.00,-100.00,0.00,0.00
775,0.00,-100.00,-100.00,-15.00,-100.00,-2.50,-100.00,-2.50,-100.00,0.00,-100.00,0.00,0.00
776,-100.00,22.50,0.00,-100.00,-100.00,-125.00,-100.00,-125.00,-100.00,-100.00,-100.00,0.00,0.00
777,-100.00,22.50,0.00,-100.00,-100.00,-2.50,-100.00,-125.00,-100.00,0.00,-100.00,0.00,0.00
778,-100.00,22.50,0.00,-100.00,-100.00,-2.50,-100.00,-125.00,-100.00,0.00,-100.00,0.00,0.00
779,-100.00,22.50,0.00,-100.00,-100.00,-2.50,-100.00,-125.00,-100.00,0.00,-100.00,0.00,0.00
