StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
1076,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1077,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1078,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1079,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1080,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1081,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1082,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1083,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1084,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1085,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1086,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1087,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1088,-50.00,7.50,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1089,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1090,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1091,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1092,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1093,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1094,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1095,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1096,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1097,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1098,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1099,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1100,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1101,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1102,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1103,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1104,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1105,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1106,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1107,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1108,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1109,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1110,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1111,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1112,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1113,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1114,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1115,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1116,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1117,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1118,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1119,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1120,-50.00,7.50,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1121,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1122,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1123,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1124,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1125,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1126,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1127,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1128,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1129,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1130,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1131,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1132,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1133,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1134,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1135,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1136,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1137,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1138,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1139,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1140,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1141,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1142,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1143,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1144,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1145,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1146,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1147,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1148,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1149,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1150,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1151,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1152,-50.00,7.50,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1153,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1154,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1155,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1156,0.00,-50.00,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1157,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1158,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1159,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1160,-50.00,7.50,-50.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1161,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1162,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1163,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1164,0.00,-50.00,-50.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1165,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1166,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1167,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1168,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1169,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1170,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1171,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1172,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1173,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1174,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1175,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1176,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1177,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1178,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1179,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1180,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1181,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1182,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1183,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1184,-50.00,7.50,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1185,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1186,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1187,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1188,0.00,-50.00,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1189,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1190,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1191,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1192,-50.00,7.50,-50.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1193,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1194,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1195,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1196,0.00,-50.00,-50.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1197,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1198,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1199,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1200,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1201,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1202,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1203,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1204,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1205,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1206,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1207,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1208,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1209,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1210,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1211,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1212,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1213,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1214,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1215,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1216,-50.00,7.50,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1217,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1218,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1219,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1220,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1221,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1222,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1223,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1224,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1225,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1226,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1227,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1228,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1229,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1230,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1231,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1232,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1233,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1234,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1235,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1236,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,-50.00,0.00,0.00
1237,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1238,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1239,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,-50.00,0.00,0.00
1240,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1241,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1242,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1243,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1244,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1245,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1246,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1247,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00
1248,-50.00,7.50,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1249,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1250,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1251,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1252,0.00,-50.00,-50.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1253,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1254,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1255,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1256,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1257,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1258,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1259,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1260,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1261,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1262,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1263,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1264,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1265,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1266,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1267,-50.00,7.50,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1268,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,-50.00,0.00,-50.00,0.00
1269,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1270,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1271,0.00,-50.00,0.00,-50.00,0.00,-50.00,-50.00,0.00,0.00,-50.00,0.00
1272,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1273,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1274,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1275,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1276,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1277,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1278,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1279,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00,-50.00,0.00
1280,-50.00,7.50,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1281,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1282,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1283,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1284,0.00,-50.00,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1285,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1286,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1287,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1288,-50.00,7.50,-50.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1289,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1290,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1291,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1292,0.00,-50.00,-50.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1293,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1294,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1295,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1296,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1297,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1298,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1299,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1300,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,-50.00,-50.00,0.00,0.00
1301,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1302,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1303,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,-50.00,0.00,0.00
1304,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1305,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1306,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1307,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1308,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1309,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1310,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1311,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,-50.00,0.00,0.00
1312,-50.00,7.50,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1313,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1314,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1315,-50.00,7.50,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1316,0.00,-50.00,-50.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1317,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1318,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1319,0.00,-50.00,-50.00,7.50,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1320,-50.00,7.50,-50.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1321,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1322,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1323,-50.00,7.50,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1324,0.00,-50.00,-50.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1325,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1326,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1327,0.00,-50.00,-50.00,7.50,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1328,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1329,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1330,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1331,-50.00,7.50,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1332,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,-50.00,0.00,-50.00,0.00
1333,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1334,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1335,0.00,-50.00,0.00,-50.00,-50.00,7.50,-50.00,0.00,0.00,-50.00,0.00
1336,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1337,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1338,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1339,-50.00,7.50,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
1340,0.00,-50.00,0.00,-50.00,-50.00,7.50,0.00,-50.00,0.00,-50.00,0.00
