table_row_id,section,root_id,run_id,branch,head_sha,local_root,local_tree_sha256,analysis_file,analysis_file_sha256,analysis_file_row,source_locator,source_columns,data_type,profile,mode_a,mode_b,condition,metric,metric_tier,direction,n,seeds,value,ci_lo,ci_hi,p_value,q_bootstrap_bh,cliffs_delta,recomputed_value,recompute_input,recompute_status,research_status,evidence_label,notes,derivation_command
P1T-0012,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,3,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 3; named columns profile=lab1; mode=ql_true; n_seeds=10; avg_wasted_mean=0.47000000000000003; avg_wasted_ci_lo=0.45249999999999996; avg_wasted_ci_hi=0.485,profile=lab1; mode=ql_true; n_seeds=10; avg_wasted_mean=0.47000000000000003; avg_wasted_ci_lo=0.45249999999999996; avg_wasted_ci_hi=0.485,final_policy_mean,lab1,,,ql_true,avg_wasted,,,10,,0.47000000000000003,0.45249999999999996,0.485,,,,0.47000000000000003,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0013,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,3,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 3; named columns profile=lab1; mode=ql_true; n_seeds=10; avg_cycling_mean=0.0; avg_cycling_ci_lo=0.0; avg_cycling_ci_hi=0.0,profile=lab1; mode=ql_true; n_seeds=10; avg_cycling_mean=0.0; avg_cycling_ci_lo=0.0; avg_cycling_ci_hi=0.0,final_policy_mean,lab1,,,ql_true,avg_cycling,,,10,,0.0,0.0,0.0,,,,0,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0014,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,3,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 3; named columns profile=lab1; mode=ql_true; n_seeds=10; avg_redundant_mean=0.47000000000000003; avg_redundant_ci_lo=0.45249999999999996; avg_redundant_ci_hi=0.485,profile=lab1; mode=ql_true; n_seeds=10; avg_redundant_mean=0.47000000000000003; avg_redundant_ci_lo=0.45249999999999996; avg_redundant_ci_hi=0.485,final_policy_mean,lab1,,,ql_true,avg_redundant,,,10,,0.47000000000000003,0.45249999999999996,0.485,,,,0.47000000000000003,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0015,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,4,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,profile=lab1; mode=rule_based; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,final_policy_mean,lab1,,,rule_based,goal_rate,,,10,,1.0,1.0,1.0,,,,1,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0016,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,4,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_steps_mean=0.5; avg_steps_ci_lo=0.5; avg_steps_ci_hi=0.5,profile=lab1; mode=rule_based; n_seeds=10; avg_steps_mean=0.5; avg_steps_ci_lo=0.5; avg_steps_ci_hi=0.5,final_policy_mean,lab1,,,rule_based,avg_steps,,,10,,0.5,0.5,0.5,,,,0.5,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0017,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,4,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_dev_mean=1.125; avg_dev_ci_lo=1.125; avg_dev_ci_hi=1.125,profile=lab1; mode=rule_based; n_seeds=10; avg_dev_mean=1.125; avg_dev_ci_lo=1.125; avg_dev_ci_hi=1.125,final_policy_mean,lab1,,,rule_based,avg_dev,,,10,,1.125,1.125,1.125,,,,1.125,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0018,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,4,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_energy_mean=4.32; avg_energy_ci_lo=4.2575; avg_energy_ci_hi=4.3875,profile=lab1; mode=rule_based; n_seeds=10; avg_energy_mean=4.32; avg_energy_ci_lo=4.2575; avg_energy_ci_hi=4.3875,final_policy_mean,lab1,,,rule_based,avg_energy,,,10,,4.32,4.2575,4.3875,,,,4.32,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0019,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,4,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_wasted_mean=0.46749999999999997; avg_wasted_ci_lo=0.4525; avg_wasted_ci_hi=0.48,profile=lab1; mode=rule_based; n_seeds=10; avg_wasted_mean=0.46749999999999997; avg_wasted_ci_lo=0.4525; avg_wasted_ci_hi=0.48,final_policy_mean,lab1,,,rule_based,avg_wasted,,,10,,0.46749999999999997,0.4525,0.48,,,,0.46749999999999997,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0020,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,4,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_cycling_mean=0.0; avg_cycling_ci_lo=0.0; avg_cycling_ci_hi=0.0,profile=lab1; mode=rule_based; n_seeds=10; avg_cycling_mean=0.0; avg_cycling_ci_lo=0.0; avg_cycling_ci_hi=0.0,final_policy_mean,lab1,,,rule_based,avg_cycling,,,10,,0.0,0.0,0.0,,,,0,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0021,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,4,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 4; named columns profile=lab1; mode=rule_based; n_seeds=10; avg_redundant_mean=0.46749999999999997; avg_redundant_ci_lo=0.4525; avg_redundant_ci_hi=0.48,profile=lab1; mode=rule_based; n_seeds=10; avg_redundant_mean=0.46749999999999997; avg_redundant_ci_lo=0.4525; avg_redundant_ci_hi=0.48,final_policy_mean,lab1,,,rule_based,avg_redundant,,,10,,0.46749999999999997,0.4525,0.48,,,,0.46749999999999997,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0022,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,5,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; goal_rate_mean=0.98125; goal_rate_ci_lo=0.9625; goal_rate_ci_hi=1.0,profile=lab2; mode=ql_false; n_seeds=10; goal_rate_mean=0.98125; goal_rate_ci_lo=0.9625; goal_rate_ci_hi=1.0,final_policy_mean,lab2,,,ql_false,goal_rate,,,10,,0.98125,0.9625,1.0,,,,0.98125,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0023,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,5,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_steps_mean=1.63125; avg_steps_ci_lo=1.30625; avg_steps_ci_hi=2.00625,profile=lab2; mode=ql_false; n_seeds=10; avg_steps_mean=1.63125; avg_steps_ci_lo=1.30625; avg_steps_ci_hi=2.00625,final_policy_mean,lab2,,,ql_false,avg_steps,,,10,,1.63125,1.30625,2.00625,,,,1.63125,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0024,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,5,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_dev_mean=5.2875; avg_dev_ci_lo=4.36875; avg_dev_ci_hi=6.3625,profile=lab2; mode=ql_false; n_seeds=10; avg_dev_mean=5.2875; avg_dev_ci_lo=4.36875; avg_dev_ci_hi=6.3625,final_policy_mean,lab2,,,ql_false,avg_dev,,,10,,5.2875,4.36875,6.3625,,,,5.2875,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0025,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,5,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_energy_mean=11.0075; avg_energy_ci_lo=10.1775; avg_energy_ci_hi=11.947531249999999,profile=lab2; mode=ql_false; n_seeds=10; avg_energy_mean=11.0075; avg_energy_ci_lo=10.1775; avg_energy_ci_hi=11.947531249999999,final_policy_mean,lab2,,,ql_false,avg_energy,,,10,,11.0075,10.1775,11.947531249999999,,,,11.0075,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0026,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,5,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_wasted_mean=1.5762500000000004; avg_wasted_ci_lo=1.2511875000000003; avg_wasted_ci_hi=1.95,profile=lab2; mode=ql_false; n_seeds=10; avg_wasted_mean=1.5762500000000004; avg_wasted_ci_lo=1.2511875000000003; avg_wasted_ci_hi=1.95,final_policy_mean,lab2,,,ql_false,avg_wasted,,,10,,1.5762500000000004,1.2511875000000003,1.95,,,,1.5762500000000004,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0027,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,5,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_cycling_mean=0.5875; avg_cycling_ci_lo=0.51875; avg_cycling_ci_hi=0.66875,profile=lab2; mode=ql_false; n_seeds=10; avg_cycling_mean=0.5875; avg_cycling_ci_lo=0.51875; avg_cycling_ci_hi=0.66875,final_policy_mean,lab2,,,ql_false,avg_cycling,,,10,,0.5875,0.51875,0.66875,,,,0.5875,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0028,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,5,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 5; named columns profile=lab2; mode=ql_false; n_seeds=10; avg_redundant_mean=2.16375; avg_redundant_ci_lo=1.8125; avg_redundant_ci_hi=2.57625,profile=lab2; mode=ql_false; n_seeds=10; avg_redundant_mean=2.16375; avg_redundant_ci_lo=1.8125; avg_redundant_ci_hi=2.57625,final_policy_mean,lab2,,,ql_false,avg_redundant,,,10,,2.16375,1.8125,2.57625,,,,2.16375,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0029,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,6,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 6; named columns profile=lab2; mode=ql_true; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,profile=lab2; mode=ql_true; n_seeds=10; goal_rate_mean=1.0; goal_rate_ci_lo=1.0; goal_rate_ci_hi=1.0,final_policy_mean,lab2,,,ql_true,goal_rate,,,10,,1.0,1.0,1.0,,,,1,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0030,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,6,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 6; named columns profile=lab2; mode=ql_true; n_seeds=10; avg_steps_mean=1.16875; avg_steps_ci_lo=1.125; avg_steps_ci_hi=1.2125,profile=lab2; mode=ql_true; n_seeds=10; avg_steps_mean=1.16875; avg_steps_ci_lo=1.125; avg_steps_ci_hi=1.2125,final_policy_mean,lab2,,,ql_true,avg_steps,,,10,,1.16875,1.125,1.2125,,,,1.16875,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0031,summary_table_ci,P1-ASIS,27440842780,kg-crosszone-coupling,866297d54750c91f4595962f9c975d2f1704f629,phase1_xzone_asis,75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9,phase1_xzone_asis\analysis\out\summary_table_ci.csv,f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600,6,local-sha256:f27418638f7574387ccb022dcfae17099629cbc85ac78c0885b345cb07b0b600:phase1_xzone_asis\analysis\out\summary_table_ci.csv:row 6; named columns profile=lab2; mode=ql_true; n_seeds=10; avg_dev_mean=3.86875; avg_dev_ci_lo=3.74375; avg_dev_ci_hi=3.9875,profile=lab2; mode=ql_true; n_seeds=10; avg_dev_mean=3.86875; avg_dev_ci_lo=3.74375; avg_dev_ci_hi=3.9875,final_policy_mean,lab2,,,ql_true,avg_dev,,,10,,3.86875,3.74375,3.9875,,,,3.86875,local-tree-sha256:75a9c8ccea76c0bd52cef6cd0dad34bf2f4ffe8c13501690b59f8cbe186b52a9:phase1_xzone_asis; raw benchmark_results CSV files=90,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,SUPERSEDED,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
